 Time   CH2I2                    CH2BrI                   CH2ClI                   C2H5I                    NH3                      CH3SO3H                  H2SO4                    SO3                      DMSO2                    NO2                      HOSO2                    Cl2O2                    O1D                      HO2                      IBr                      C3H7I                    HIO3                     PAN                      HONO                     CH3SO                    SO2                      ICl                      BrNO2                    ClNO2                    HOBr                     C2H6                     HOI                      HOCH2O2                  CH3I                     INO2                     HNO4                     H2O2                     HCOOH                    HBr                      I                        BrNO3                    Br2                      CH3SO2H                  Cl2                      BrCl                     CH3S                     HCl                      HOCl                     CO                       CH3SO3                   N2O5                     EO2                      CH3SCH2OO                C2H5O2                   CH3CO3                   HNO3                     CH3SOCH3                 I2                       HI                       C2H4                     OIO                      ALD                      ROOH                     OClO                     ClNO3                    INO3                     CH3SO2                   HCHO                     CH3SCH3                  CH3OO                    O3                       BrO                      NO                       IO                       ClO                      Cl                       Br                       NO3                      OH                       
    0.741600E+06    0.148744E-02    0.773160E-02    0.607884E-01    0.000000E+00    0.500000E+02    0.727674E-02    0.215292E-03    0.143854E-10    0.802069E-02    0.109018E+00    0.651395E-13    0.000000E+00    0.101162E-09    0.561894E+01    0.254664E+00    0.840690E-01    0.182293E-01    0.340240E-06    0.172188E-02    0.450755E-02    0.504667E+00    0.523611E-01    0.521499E-01    0.938320E-05    0.198223E+02    0.306627E-02    0.118096E+01    0.416555E+01    0.893930E+00    0.750429E-05    0.118417E-02    0.333327E+03    0.690024E+02    0.392930E+02    0.117169E+01    0.726476E-02    0.350334E+01    0.168510E+01    0.381012E+01    0.864428E+01    0.517469E-03    0.162821E+02    0.105839E+02    0.986392E+05    0.145814E-02    0.111153E-06    0.000000E+00    0.660375E+00    0.826681E-04    0.139049E-06    0.750670E-01    0.199715E+01    0.601634E-02    0.253338E-02    0.000000E+00    0.113322E+01    0.606052E-05    0.178730E+03    0.255359E+00    0.185556E-01    0.170261E-03    0.508815E-03    0.151820E+03    0.108790E+01    0.173612E+02    0.336998E+04    0.378434E+02    0.498791E-01    0.310734E+00    0.251718E+01    0.225494E-01    0.212074E+02    0.104442E-02    0.109765E+00
    0.745200E+06    0.156124E-02    0.802181E-02    0.580749E-01    0.000000E+00    0.500000E+02    0.684562E-02    0.208918E-03    0.160559E-10    0.790415E-02    0.121764E+00    0.727038E-13    0.000000E+00    0.850957E-10    0.546577E+01    0.274678E+00    0.779084E-01    0.165508E-01    0.295455E-06    0.182723E-02    0.509130E-02    0.622355E+00    0.588251E-01    0.648339E-01    0.472888E-05    0.188532E+02    0.272927E-02    0.119339E+01    0.375258E+01    0.881544E+00    0.915539E-05    0.129517E-02    0.345206E+03    0.706813E+02    0.382238E+02    0.127976E+01    0.769632E-02    0.354033E+01    0.181468E+01    0.373358E+01    0.875302E+01    0.584436E-03    0.161061E+02    0.902836E+01    0.989192E+05    0.130114E-02    0.144009E-06    0.000000E+00    0.659349E+00    0.724328E-04    0.123108E-06    0.754870E-01    0.217035E+01    0.713759E-02    0.269831E-02    0.000000E+00    0.113624E+01    0.580026E-05    0.185350E+03    0.229557E+00    0.181118E-01    0.196075E-03    0.501889E-03    0.138385E+03    0.112107E+01    0.170182E+02    0.298410E+04    0.370080E+02    0.534817E-01    0.317718E+00    0.219920E+01    0.217398E-01    0.224290E+02    0.121188E-02    0.993442E-01
    0.748800E+06    0.179192E-02    0.893547E-02    0.585828E-01    0.000000E+00    0.500000E+02    0.623587E-02    0.187104E-03    0.139282E-10    0.759050E-02    0.132405E+00    0.630691E-13    0.000000E+00    0.668568E-10    0.509522E+01    0.318573E+00    0.746059E-01    0.145386E-01    0.257314E-06    0.208169E-02    0.551542E-02    0.625641E+00    0.676450E-01    0.802489E-01    0.397385E-05    0.184992E+02    0.244064E-02    0.137736E+01    0.346844E+01    0.871139E+00    0.991862E-05    0.130547E-02    0.355644E+03    0.716912E+02    0.362282E+02    0.127481E+01    0.843283E-02    0.390587E+01    0.196264E+01    0.412904E+01    0.960479E+01    0.633000E-03    0.151376E+02    0.789146E+01    0.991860E+05    0.118642E-02    0.191908E-06    0.000000E+00    0.653334E+00    0.656376E-04    0.112560E-06    0.743325E-01    0.240695E+01    0.780580E-02    0.251317E-02    0.000000E+00    0.115613E+01    0.574940E-05    0.189429E+03    0.231725E+00    0.172828E-01    0.221365E-03    0.478296E-03    0.131908E+03    0.114576E+01    0.162092E+02    0.270441E+04    0.369417E+02    0.527814E-01    0.322573E+00    0.192909E+01    0.207715E-01    0.221774E+02    0.148513E-02    0.857267E-01
    0.752400E+06    0.243851E-02    0.113357E-01    0.636176E-01    0.000000E+00    0.500000E+02    0.516685E-02    0.142523E-03    0.698008E-11    0.683095E-02    0.142029E+00    0.316069E-13    0.000000E+00    0.446529E-10    0.429273E+01    0.418762E+00    0.750232E-01    0.111382E-01    0.224846E-06    0.269962E-02    0.556332E-02    0.411185E+00    0.784333E-01    0.104049E+00    0.528528E-05    0.186171E+02    0.219952E-02    0.189424E+01    0.333245E+01    0.864412E+00    0.881620E-05    0.115243E-02    0.367183E+03    0.719412E+02    0.323437E+02    0.105602E+01    0.100366E-01    0.505917E+01    0.215215E+01    0.520112E+01    0.117974E+02    0.638013E-03    0.127578E+02    0.713076E+01    0.994351E+05    0.109472E-02    0.291279E-06    0.000000E+00    0.632475E+00    0.619736E-04    0.105399E-06    0.711164E-01    0.280981E+01    0.721558E-02    0.176881E-02    0.000000E+00    0.115638E+01    0.593775E-05    0.189248E+03    0.273849E+00    0.154036E-01    0.238901E-03    0.418384E-03    0.132419E+03    0.116417E+01    0.141639E+02    0.250334E+04    0.380650E+02    0.462843E-01    0.311159E+00    0.159958E+01    0.184977E-01    0.195853E+02    0.210528E-02    0.653688E-01
    0.756000E+06    0.462549E-02    0.175547E-01    0.756430E-01    0.000000E+00    0.500000E+02    0.315870E-02    0.102046E-03    0.145469E-11    0.492918E-02    0.157263E+00    0.658708E-14    0.000000E+00    0.209559E-10    0.275957E+01    0.689083E+00    0.803385E-01    0.515787E-02    0.197370E-06    0.386185E-02    0.455397E-02    0.159562E+00    0.105408E+00    0.159163E+00    0.106875E-04    0.175354E+02    0.202588E-02    0.296127E+01    0.326474E+01    0.863249E+00    0.539095E-05    0.795838E-03    0.375787E+03    0.709903E+02    0.237296E+02    0.582925E+00    0.142803E-01    0.874386E+01    0.239833E+01    0.635487E+01    0.158713E+02    0.520985E-03    0.813711E+01    0.647185E+01    0.996443E+05    0.974044E-03    0.638635E-06    0.000000E+00    0.561381E+00    0.590253E-04    0.987624E-07    0.666280E-01    0.363806E+01    0.509594E-02    0.636704E-03    0.000000E+00    0.983004E+00    0.640308E-05    0.182743E+03    0.374775E+00    0.107165E-01    0.219307E-03    0.282675E-03    0.131997E+03    0.119666E+01    0.905175E+01    0.240125E+04    0.410856E+02    0.354061E-01    0.242772E+00    0.100022E+01    0.120781E-01    0.140212E+02    0.418295E-02    0.351066E-01
    0.759600E+06    0.157202E-01    0.334254E-01    0.971232E-01    0.000000E+00    0.500000E+02    0.602932E-03    0.642060E-04    0.570014E-13    0.123224E-02    0.179698E+00    0.258112E-15    0.000000E+00    0.326517E-11    0.869991E+00    0.185035E+01    0.911455E-01    0.260730E-03    0.173882E-06    0.517442E-02    0.212988E-02    0.471461E-01    0.313387E+00    0.281761E+00    0.321987E-04    0.932450E+01    0.195207E-02    0.379052E+01    0.309908E+01    0.868275E+00    0.117109E-05    0.288179E-03    0.367201E+03    0.691620E+02    0.825799E+01    0.110761E+00    0.209674E-01    0.244246E+02    0.258924E+01    0.614290E+01    0.215459E+02    0.242321E-03    0.218624E+01    0.572810E+01    0.997622E+05    0.656182E-03    0.186265E-05    0.000000E+00    0.401454E+00    0.502944E-04    0.793613E-07    0.614839E-01    0.528958E+01    0.837015E-02    0.400501E-04    0.000000E+00    0.344498E+00    0.714472E-05    0.174496E+03    0.574083E+00    0.324340E-02    0.104614E-03    0.908799E-04    0.116959E+03    0.136894E+01    0.224031E+01    0.265678E+04    0.356635E+02    0.291739E-01    0.945616E-01    0.260709E+00    0.225953E-02    0.443220E+01    0.106634E-01    0.465574E-02
    0.763200E+06    0.542320E-01    0.607327E-01    0.124984E+00    0.000000E+00    0.500000E+02    0.140969E-04    0.435279E-04    0.194218E-15    0.766943E-05    0.651167E+00    0.879451E-18    0.000000E+00   -0.000000E+00    0.857259E-01    0.417577E+01    0.105097E+00    0.102594E-07    0.158056E-06    0.608834E-02    0.537740E-03    0.244567E-01    0.984575E+00    0.351314E+00    0.688353E-04    0.200483E+01    0.194804E-02    0.190426E+01    0.281963E+01    0.876583E+00    0.183884E-07    0.102590E-03    0.353049E+03    0.679504E+02    0.133844E+00    0.480055E-03    0.171016E-01    0.467539E+02    0.259015E+01    0.398101E+01    0.220819E+02    0.614226E-04    0.181149E+01    0.507160E+01    0.997765E+05    0.448540E-03    0.926900E-06    0.000000E+00    0.227763E+00    0.414207E-04    0.706684E-07    0.483291E-01    0.655298E+01    0.243642E+00    0.164671E-07    0.000000E+00    0.224347E-02    0.895071E-05    0.170928E+03    0.692348E+00    0.128209E-04    0.145772E-04    0.269869E-04    0.108805E+03    0.275604E+01    0.602650E-01    0.408327E+04    0.627678E+01    0.984542E-01    0.357416E-02    0.293620E-03    0.753517E-07    0.561733E-01    0.144583E-02    0.305802E-04
    0.766800E+06    0.965849E-01    0.889680E-01    0.153219E+00    0.000000E+00    0.500000E+02    0.849661E-05    0.307647E-04    0.149871E-15    0.833971E-05    0.158058E+01    0.678640E-18    0.000000E+00   -0.000000E+00    0.658250E-01    0.449523E+01    0.119214E+00    0.321313E-08    0.161973E-06    0.717881E-02    0.194008E-03    0.175360E-01    0.118867E+01    0.360557E+00    0.100310E-03    0.135093E+01    0.194804E-02    0.149848E+01    0.245442E+01    0.885054E+00    0.992302E-08    0.193662E-03    0.342529E+03    0.660786E+02    0.952176E-02    0.106722E-03    0.133700E-01    0.501145E+02    0.257584E+01    0.291162E+01    0.196690E+02    0.222373E-04    0.234878E+01    0.440141E+01    0.997773E+05    0.317100E-03    0.292690E-05    0.000000E+00    0.142404E+00    0.356367E-04    0.549498E-07    0.425301E-01    0.703920E+01    0.720118E+00    0.279133E-08    0.000000E+00    0.654801E-03    0.124714E-04    0.167875E+03    0.689687E+00    0.313653E-04    0.339050E-04    0.135436E-04    0.106280E+03    0.495780E+01    0.647876E-01    0.568971E+04    0.200845E+01    0.147216E+00    0.325408E-02    0.294585E-03    0.208636E-07    0.571138E-02    0.191548E-02    0.329104E-04
    0.770400E+06    0.138938E+00    0.117203E+00    0.181455E+00    0.000000E+00    0.500000E+02    0.629454E-05    0.225759E-04    0.109301E-15    0.922572E-05    0.288589E+01    0.494932E-18    0.000000E+00   -0.000000E+00    0.563133E-01    0.472100E+01    0.133331E+00    0.864872E-09    0.175464E-06    0.899979E-02    0.880703E-04    0.120464E-01    0.114078E+01    0.363090E+00    0.234178E-03    0.111654E+01    0.194804E-02    0.132476E+01    0.210970E+01    0.893524E+00    0.438518E-08    0.304199E-03    0.333181E+03    0.641370E+02    0.143102E-02    0.258299E-04    0.772187E-02    0.517008E+02    0.256175E+01    0.220956E+01    0.173863E+02    0.101150E-04    0.248503E+01    0.377304E+01    0.997774E+05    0.232829E-03    0.118290E-04    0.000000E+00    0.980608E-01    0.303215E-04    0.335425E-07    0.328780E-01    0.723936E+01    0.125796E+01    0.577355E-09    0.000000E+00    0.165089E-03    0.161708E-04    0.164878E+03    0.686156E+00    0.398413E-04    0.567365E-04    0.783133E-05    0.104251E+03    0.743648E+01    0.890469E-01    0.722120E+04    0.631679E+00    0.158523E+00    0.259058E-02    0.203916E-03    0.602706E-08    0.906530E-03    0.422724E-02    0.349392E-04
    0.774000E+06    0.181291E+00    0.145439E+00    0.209690E+00    0.000000E+00    0.500000E+02    0.473870E-05    0.177628E-04    0.736753E-16    0.883669E-05    0.458141E+01    0.333614E-18    0.000000E+00   -0.000000E+00    0.456342E-01    0.486826E+01    0.147448E+00    0.155027E-09    0.186148E-06    0.115728E-01    0.481138E-04    0.856896E-02    0.103751E+01    0.363840E+00    0.674360E-03    0.100017E+01    0.194803E-02    0.125298E+01    0.182640E+01    0.901994E+00    0.234646E-08    0.391691E-03    0.324446E+03    0.621594E+02    0.230395E-03    0.870674E-05    0.277320E-02    0.526079E+02    0.254770E+01    0.166773E+01    0.152140E+02    0.553545E-05    0.241128E+01    0.320032E+01    0.997775E+05    0.183450E-03    0.347954E-04    0.000000E+00    0.754559E-01    0.260156E-04    0.191084E-07    0.241901E-01    0.723881E+01    0.181366E+01    0.156532E-09    0.000000E+00    0.310101E-04    0.193264E-04    0.161936E+03    0.682517E+00    0.384212E-04    0.899788E-04    0.517418E-05    0.102369E+03    0.101093E+02    0.119515E+00    0.867567E+04    0.141755E+00    0.149408E+00    0.212444E-02    0.123672E-03    0.199070E-08    0.145053E-03    0.781250E-02    0.331087E-04
    0.777600E+06    0.223644E+00    0.173674E+00    0.237925E+00    0.000000E+00    0.500000E+02    0.382323E-05    0.162336E-04    0.531784E-16    0.790734E-05    0.649405E+01    0.240801E-18    0.000000E+00   -0.000000E+00    0.364867E-01    0.495874E+01    0.161565E+00    0.207521E-10    0.191504E-06    0.147211E-01    0.333921E-04    0.683271E-02    0.925405E+00    0.364122E+00    0.176609E-02    0.943343E+00    0.194803E-02    0.124090E+01    0.160434E+01    0.910465E+00    0.261625E-08    0.442594E-03    0.316102E+03    0.601611E+02    0.317572E-04    0.684924E-05    0.535988E-03    0.530529E+02    0.253354E+01    0.124905E+01    0.132111E+02    0.384768E-05    0.221407E+01    0.268448E+01    0.997774E+05    0.168112E-03    0.784779E-04    0.000000E+00    0.677249E-01    0.227162E-04    0.123276E-07    0.203682E-01    0.714022E+01    0.237279E+01    0.973938E-10    0.000000E+00    0.458096E-05    0.218287E-04    0.159046E+03    0.679174E+00    0.344240E-04    0.145606E-03    0.417946E-05    0.100550E+03    0.128738E+02    0.149891E+00    0.100563E+05    0.191468E-01    0.134498E+00    0.205777E-02    0.781456E-04    0.963087E-09    0.176328E-04    0.124043E-01    0.299703E-04
    0.781200E+06    0.265997E+00    0.201909E+00    0.266160E+00    0.000000E+00    0.500000E+02    0.348150E-05    0.184182E-04    0.469640E-16    0.706136E-05    0.842833E+01    0.212661E-18    0.000000E+00   -0.000000E+00    0.299089E-01    0.500595E+01    0.175682E+00    0.489122E-11    0.194200E-06    0.182690E-01    0.307040E-04    0.663473E-02    0.818722E+00    0.364425E+00    0.391738E-02    0.920276E+00    0.194803E-02    0.126892E+01    0.142957E+01    0.918935E+00    0.428346E-08    0.468464E-03    0.308034E+03    0.581635E+02    0.520908E-05    0.864044E-05    0.534109E-04    0.531457E+02    0.251923E+01    0.935402E+00    0.114401E+02    0.354227E-05    0.196420E+01    0.222253E+01    0.997774E+05    0.191325E-03    0.144180E-03    0.000000E+00    0.723341E-01    0.201705E-04    0.920310E-08    0.199739E-01    0.701594E+01    0.293037E+01    0.100481E-09    0.000000E+00    0.121396E-05    0.238072E-04    0.156208E+03    0.676183E+00    0.307627E-04    0.239570E-03    0.432169E-05    0.987723E+02    0.156551E+02    0.177678E+00    0.113666E+05    0.145623E-02    0.121014E+00    0.247657E-02    0.538086E-04    0.601870E-09    0.131496E-05    0.175319E-01    0.272578E-04
    0.784800E+06    0.308350E+00    0.230144E+00    0.294396E+00    0.000000E+00    0.500000E+02    0.356673E-05    0.254111E-04    0.514569E-16    0.635832E-05    0.102993E+02    0.233005E-18    0.000000E+00   -0.000000E+00    0.251018E-01    0.501971E+01    0.189800E+00    0.488437E-11    0.195966E-06    0.220790E-01    0.356113E-04    0.792300E-02    0.723281E+00    0.364962E+00    0.750131E-02    0.915034E+00    0.194803E-02    0.132431E+01    0.128888E+01    0.927406E+00    0.680252E-08    0.477582E-03    0.300178E+03    0.561846E+02    0.292387E-05    0.112290E-04    0.281543E-05    0.529395E+02    0.250479E+01    0.704430E+00    0.990748E+01    0.411188E-05    0.171076E+01    0.181060E+01    0.997774E+05    0.264538E-03    0.230050E-03    0.000000E+00    0.879258E-01    0.181505E-04    0.747377E-08    0.206527E-01    0.688994E+01    0.348450E+01    0.109620E-09    0.000000E+00    0.133985E-05    0.254067E-04    0.153422E+03    0.673488E+00    0.278363E-04    0.368986E-03    0.548497E-05    0.970343E+02    0.184260E+02    0.205529E+00    0.126101E+05    0.622560E-04    0.110114E+00    0.309314E-02    0.398469E-04    0.418679E-09    0.565270E-07    0.228674E-01    0.250093E-04
    0.788400E+06    0.350703E+00    0.258380E+00    0.322631E+00    0.000000E+00    0.500000E+02    0.402959E-05    0.391264E-04    0.651992E-16    0.577107E-05    0.120852E+02    0.295233E-18    0.000000E+00   -0.000000E+00    0.214890E-01    0.500912E+01    0.203917E+00    0.654818E-11    0.197366E-06    0.260283E-01    0.468822E-04    0.108535E-01    0.640756E+00    0.365867E+00    0.128238E-01    0.917444E+00    0.194803E-02    0.139759E+01    0.117303E+01    0.935876E+00    0.999633E-08    0.476811E-03    0.292503E+03    0.542373E+02    0.270100E-05    0.140625E-04    0.836994E-07    0.524644E+02    0.249022E+01    0.535270E+00    0.859620E+01    0.541616E-05    0.148061E+01    0.144539E+01    0.997774E+05    0.407647E-03    0.333576E-03    0.000000E+00    0.112728E+00    0.165045E-04    0.636596E-08    0.216804E-01    0.676604E+01    0.403420E+01    0.117560E-09    0.000000E+00    0.194180E-05    0.267302E-04    0.150685E+03    0.671032E+00    0.254894E-04    0.526703E-03    0.777303E-05    0.953394E+02    0.211793E+02    0.238168E+00    0.137904E+05    0.156615E-05    0.101298E+00    0.374890E-02    0.310961E-04    0.309759E-09    0.156586E-08    0.282365E-01    0.231325E-04
